date_time,date,time,temp_C,,,
5/20/17 20:41,5/20/17,20:41,12.5,,,
5/20/17 21:41,5/20/17,21:41,12.5,,,
5/20/17 22:41,5/20/17,22:41,12.5,,,
5/20/17 23:41,5/20/17,23:41,12.5,,,
5/21/17 0:41,5/21/17,0:41,12,,,
5/21/17 1:41,5/21/17,1:41,12,,,
5/21/17 2:41,5/21/17,2:41,12,,,
5/21/17 3:41,5/21/17,3:41,12,,,
5/21/17 4:41,5/21/17,4:41,12,,,
5/21/17 5:41,5/21/17,5:41,12,,,
5/21/17 6:41,5/21/17,6:41,12,,,
5/21/17 7:41,5/21/17,7:41,12,,,
5/21/17 8:41,5/21/17,8:41,12,,,
5/21/17 9:41,5/21/17,9:41,12,,,
5/21/17 10:41,5/21/17,10:41,12,,,
5/21/17 11:41,5/21/17,11:41,12,,,
5/21/17 12:41,5/21/17,12:41,12,,,
5/21/17 13:41,5/21/17,13:41,12,,,
5/21/17 14:41,5/21/17,14:41,11.5,,,
5/21/17 15:41,5/21/17,15:41,11.5,,,
5/21/17 16:41,5/21/17,16:41,11.5,,,
5/21/17 17:41,5/21/17,17:41,11.5,,,
5/21/17 18:41,5/21/17,18:41,11.5,,,
5/21/17 19:41,5/21/17,19:41,11.5,,,
5/21/17 20:41,5/21/17,20:41,11.5,,,
5/21/17 21:41,5/21/17,21:41,11.5,,,
5/21/17 22:41,5/21/17,22:41,11.5,,,
5/21/17 23:41,5/21/17,23:41,11.5,,,
5/22/17 0:41,5/22/17,0:41,11.5,,,
5/22/17 1:41,5/22/17,1:41,11.5,,,
5/22/17 2:41,5/22/17,2:41,11.5,,,
5/22/17 3:41,5/22/17,3:41,11.5,,,
5/22/17 4:41,5/22/17,4:41,11.5,,,
5/22/17 5:41,5/22/17,5:41,11.5,,,
5/22/17 6:41,5/22/17,6:41,11.5,,,
5/22/17 7:41,5/22/17,7:41,11.5,,,
5/22/17 8:41,5/22/17,8:41,11.5,,,
5/22/17 9:41,5/22/17,9:41,11.5,,,
5/22/17 10:41,5/22/17,10:41,11.5,,,
5/22/17 11:41,5/22/17,11:41,11.5,,,
5/22/17 12:41,5/22/17,12:41,11.5,,,
5/22/17 13:41,5/22/17,13:41,11.5,,,
5/22/17 14:41,5/22/17,14:41,11.5,,,
5/22/17 15:41,5/22/17,15:41,11.5,,,
5/22/17 16:41,5/22/17,16:41,11.5,,,
5/22/17 17:41,5/22/17,17:41,11.5,,,
5/22/17 18:41,5/22/17,18:41,11.5,,,
5/22/17 19:41,5/22/17,19:41,11.5,,,
5/22/17 20:41,5/22/17,20:41,11.5,,,
5/22/17 21:41,5/22/17,21:41,11.5,,,
5/22/17 22:41,5/22/17,22:41,11.5,,,
5/22/17 23:41,5/22/17,23:41,11.5,,,
5/23/17 0:41,5/23/17,0:41,11.5,,,
5/23/17 1:41,5/23/17,1:41,11.5,,,
5/23/17 2:41,5/23/17,2:41,11.5,,,
5/23/17 3:41,5/23/17,3:41,11.5,,,
5/23/17 4:41,5/23/17,4:41,11.5,,,
5/23/17 5:41,5/23/17,5:41,11.5,,,
5/23/17 6:41,5/23/17,6:41,11.5,,,
5/23/17 7:41,5/23/17,7:41,11.5,,,
5/23/17 8:41,5/23/17,8:41,11.5,,,
5/23/17 9:41,5/23/17,9:41,11,,,
5/23/17 10:41,5/23/17,10:41,11,,,
5/23/17 11:41,5/23/17,11:41,11,,,
5/23/17 12:41,5/23/17,12:41,11,,,
5/23/17 13:41,5/23/17,13:41,11,,,
5/23/17 14:41,5/23/17,14:41,11,,,
5/23/17 15:41,5/23/17,15:41,11,,,
5/23/17 16:41,5/23/17,16:41,11,,,
5/23/17 17:41,5/23/17,17:41,11,,,
5/23/17 18:41,5/23/17,18:41,11,,,
5/23/17 19:41,5/23/17,19:41,11,,,
5/23/17 20:41,5/23/17,20:41,11,,,
5/23/17 21:41,5/23/17,21:41,11,,,
5/23/17 22:41,5/23/17,22:41,11,,,
5/23/17 23:41,5/23/17,23:41,11,,,
5/24/17 0:41,5/24/17,0:41,11,,,
5/24/17 1:41,5/24/17,1:41,11,,,
5/24/17 2:41,5/24/17,2:41,11,,,
5/24/17 3:41,5/24/17,3:41,11,,,
5/24/17 4:41,5/24/17,4:41,11,,,
5/24/17 5:41,5/24/17,5:41,11,,,
5/24/17 6:41,5/24/17,6:41,11,,,
5/24/17 7:41,5/24/17,7:41,11,,,
5/24/17 8:41,5/24/17,8:41,11,,,
5/24/17 9:41,5/24/17,9:41,11,,,
5/24/17 10:41,5/24/17,10:41,11,,,
5/24/17 11:41,5/24/17,11:41,11,,,
5/24/17 12:41,5/24/17,12:41,11,,,
5/24/17 13:41,5/24/17,13:41,11,,,
5/24/17 14:41,5/24/17,14:41,11,,,
5/24/17 15:41,5/24/17,15:41,11,,,
5/24/17 16:41,5/24/17,16:41,11,,,
5/24/17 17:41,5/24/17,17:41,11,,,
5/24/17 18:41,5/24/17,18:41,11,,,
5/24/17 19:41,5/24/17,19:41,11,,,
5/24/17 20:41,5/24/17,20:41,11,,,
5/24/17 21:41,5/24/17,21:41,11,,,
5/24/17 22:41,5/24/17,22:41,11,,,
5/24/17 23:41,5/24/17,23:41,11,,,
5/25/17 0:41,5/25/17,0:41,11,,,
5/25/17 1:41,5/25/17,1:41,11,,,
5/25/17 2:41,5/25/17,2:41,11,,,
5/25/17 3:41,5/25/17,3:41,11,,,
5/25/17 4:41,5/25/17,4:41,11,,,
5/25/17 5:41,5/25/17,5:41,11,,,
5/25/17 6:41,5/25/17,6:41,11,,,
5/25/17 7:41,5/25/17,7:41,11,,,
5/25/17 8:41,5/25/17,8:41,10.5,,,
5/25/17 9:41,5/25/17,9:41,10.5,,,
5/25/17 10:41,5/25/17,10:41,10.5,,,
5/25/17 11:41,5/25/17,11:41,10.5,,,
5/25/17 12:41,5/25/17,12:41,10.5,,,
5/25/17 13:41,5/25/17,13:41,10.5,,,
5/25/17 14:41,5/25/17,14:41,10.5,,,
5/25/17 15:41,5/25/17,15:41,10.5,,,
5/25/17 16:41,5/25/17,16:41,10.5,,,
5/25/17 17:41,5/25/17,17:41,10.5,,,
5/25/17 18:41,5/25/17,18:41,10.5,,,
5/25/17 19:41,5/25/17,19:41,10.5,,,
5/25/17 20:41,5/25/17,20:41,11,,,
5/25/17 21:41,5/25/17,21:41,11,,,
5/25/17 22:41,5/25/17,22:41,11,,,
5/25/17 23:41,5/25/17,23:41,11,,,
5/26/17 0:41,5/26/17,0:41,11,,,
5/26/17 1:41,5/26/17,1:41,11,,,
5/26/17 2:41,5/26/17,2:41,11,,,
5/26/17 3:41,5/26/17,3:41,11,,,
5/26/17 4:41,5/26/17,4:41,11,,,
5/26/17 5:41,5/26/17,5:41,11,,,
5/26/17 6:41,5/26/17,6:41,11,,,
5/26/17 7:41,5/26/17,7:41,11,,,
5/26/17 8:41,5/26/17,8:41,11,,,
5/26/17 9:41,5/26/17,9:41,11,,,
5/26/17 10:41,5/26/17,10:41,11,,,
5/26/17 11:41,5/26/17,11:41,11,,,
5/26/17 12:41,5/26/17,12:41,11,,,
5/26/17 13:41,5/26/17,13:41,11,,,
5/26/17 14:41,5/26/17,14:41,11,,,
5/26/17 15:41,5/26/17,15:41,11,,,
5/26/17 16:41,5/26/17,16:41,11,,,
5/26/17 17:41,5/26/17,17:41,11,,,
5/26/17 18:41,5/26/17,18:41,11,,,
5/26/17 19:41,5/26/17,19:41,11,,,
5/26/17 20:41,5/26/17,20:41,11,,,
5/26/17 21:41,5/26/17,21:41,11,,,
5/26/17 22:41,5/26/17,22:41,11,,,
5/26/17 23:41,5/26/17,23:41,11,,,
5/27/17 0:41,5/27/17,0:41,11,,,
5/27/17 1:41,5/27/17,1:41,11,,,
5/27/17 2:41,5/27/17,2:41,11,,,
5/27/17 3:41,5/27/17,3:41,11,,,
5/27/17 4:41,5/27/17,4:41,11,,,
5/27/17 5:41,5/27/17,5:41,11,,,
5/27/17 6:41,5/27/17,6:41,11,,,
5/27/17 7:41,5/27/17,7:41,11,,,
5/27/17 8:41,5/27/17,8:41,11,,,
5/27/17 9:41,5/27/17,9:41,11,,,
5/27/17 10:41,5/27/17,10:41,11,,,
5/27/17 11:41,5/27/17,11:41,11,,,
5/27/17 12:41,5/27/17,12:41,11,,,
5/27/17 13:41,5/27/17,13:41,11,,,
5/27/17 14:41,5/27/17,14:41,11,,,
5/27/17 15:41,5/27/17,15:41,11,,,
5/27/17 16:41,5/27/17,16:41,11,,,
5/27/17 17:41,5/27/17,17:41,11,,,
5/27/17 18:41,5/27/17,18:41,11,,,
5/27/17 19:41,5/27/17,19:41,11,,,
5/27/17 20:41,5/27/17,20:41,11,,,
5/27/17 21:41,5/27/17,21:41,11,,,
5/27/17 22:41,5/27/17,22:41,11,,,
5/27/17 23:41,5/27/17,23:41,11,,,
5/28/17 0:41,5/28/17,0:41,11,,,
5/28/17 1:41,5/28/17,1:41,11,,,
5/28/17 2:41,5/28/17,2:41,11,,,
5/28/17 3:41,5/28/17,3:41,11,,,
5/28/17 4:41,5/28/17,4:41,11,,,
5/28/17 5:41,5/28/17,5:41,11,,,
5/28/17 6:41,5/28/17,6:41,11,,,
5/28/17 7:41,5/28/17,7:41,11,,,
5/28/17 8:41,5/28/17,8:41,11,,,
5/28/17 9:41,5/28/17,9:41,11,,,
5/28/17 10:41,5/28/17,10:41,11,,,
5/28/17 11:41,5/28/17,11:41,11,,,
5/28/17 12:41,5/28/17,12:41,11,,,
5/28/17 13:41,5/28/17,13:41,11,,,
5/28/17 14:41,5/28/17,14:41,11,,,
5/28/17 15:41,5/28/17,15:41,11,,,
5/28/17 16:41,5/28/17,16:41,11,,,
5/28/17 17:41,5/28/17,17:41,11.5,,,
5/28/17 18:41,5/28/17,18:41,11.5,,,
5/28/17 19:41,5/28/17,19:41,11.5,,,
5/28/17 20:41,5/28/17,20:41,11.5,,,
5/28/17 21:41,5/28/17,21:41,11.5,,,
5/28/17 22:41,5/28/17,22:41,11.5,,,
5/28/17 23:41,5/28/17,23:41,11.5,,,
5/29/17 0:41,5/29/17,0:41,11.5,,,
5/29/17 1:41,5/29/17,1:41,11.5,,,
5/29/17 2:41,5/29/17,2:41,11.5,,,
5/29/17 3:41,5/29/17,3:41,11.5,,,
5/29/17 4:41,5/29/17,4:41,11.5,,,
5/29/17 5:41,5/29/17,5:41,11.5,,,
5/29/17 6:41,5/29/17,6:41,11.5,,,
5/29/17 7:41,5/29/17,7:41,11.5,,,
5/29/17 8:41,5/29/17,8:41,11.5,,,
5/29/17 9:41,5/29/17,9:41,11.5,,,
5/29/17 10:41,5/29/17,10:41,11.5,,,
5/29/17 11:41,5/29/17,11:41,11.5,,,
5/29/17 12:41,5/29/17,12:41,11.5,,,
5/29/17 13:41,5/29/17,13:41,11.5,,,
5/29/17 14:41,5/29/17,14:41,11.5,,,
5/29/17 15:41,5/29/17,15:41,11.5,,,
5/29/17 16:41,5/29/17,16:41,12,,,
5/29/17 17:41,5/29/17,17:41,12,,,
5/29/17 18:41,5/29/17,18:41,12,,,
5/29/17 19:41,5/29/17,19:41,12,,,
5/29/17 20:41,5/29/17,20:41,12,,,
5/29/17 21:41,5/29/17,21:41,12,,,
5/29/17 22:41,5/29/17,22:41,12,,,
5/29/17 23:41,5/29/17,23:41,12,,,
5/30/17 0:41,5/30/17,0:41,12,,,
5/30/17 1:41,5/30/17,1:41,12,,,
5/30/17 2:41,5/30/17,2:41,12,,,
5/30/17 3:41,5/30/17,3:41,12,,,
5/30/17 4:41,5/30/17,4:41,12,,,
5/30/17 5:41,5/30/17,5:41,12,,,
5/30/17 6:41,5/30/17,6:41,12,,,
5/30/17 7:41,5/30/17,7:41,12,,,
5/30/17 8:41,5/30/17,8:41,12,,,
5/30/17 9:41,5/30/17,9:41,12,,,
5/30/17 10:41,5/30/17,10:41,12,,,
5/30/17 11:41,5/30/17,11:41,12,,,
5/30/17 12:41,5/30/17,12:41,12,,,
5/30/17 13:41,5/30/17,13:41,12,,,
5/30/17 14:41,5/30/17,14:41,12,,,
5/30/17 15:41,5/30/17,15:41,12,,,
5/30/17 16:41,5/30/17,16:41,12,,,
5/30/17 17:41,5/30/17,17:41,12,,,
5/30/17 18:41,5/30/17,18:41,12,,,
5/30/17 19:41,5/30/17,19:41,12,,,
5/30/17 20:41,5/30/17,20:41,12,,,
5/30/17 21:41,5/30/17,21:41,12,,,
5/30/17 22:41,5/30/17,22:41,12,,,
5/30/17 23:41,5/30/17,23:41,12,,,
5/31/17 0:41,5/31/17,0:41,12.5,,,
5/31/17 1:41,5/31/17,1:41,12.5,,,
5/31/17 2:41,5/31/17,2:41,12.5,,,
5/31/17 3:41,5/31/17,3:41,12,,,
5/31/17 4:41,5/31/17,4:41,12,,,
5/31/17 5:41,5/31/17,5:41,12,,,
5/31/17 6:41,5/31/17,6:41,12,,,
5/31/17 7:41,5/31/17,7:41,12,,,
5/31/17 8:41,5/31/17,8:41,12,,,
5/31/17 9:41,5/31/17,9:41,12,,,
5/31/17 10:41,5/31/17,10:41,12,,,
5/31/17 11:41,5/31/17,11:41,12,,,
5/31/17 12:41,5/31/17,12:41,12,,,
5/31/17 13:41,5/31/17,13:41,12,,,
5/31/17 14:41,5/31/17,14:41,12,,,
5/31/17 15:41,5/31/17,15:41,12,,,
5/31/17 16:41,5/31/17,16:41,12,,,
5/31/17 17:41,5/31/17,17:41,12,,,
5/31/17 18:41,5/31/17,18:41,12,,,
5/31/17 19:41,5/31/17,19:41,12,,,
5/31/17 20:41,5/31/17,20:41,12,,,
5/31/17 21:41,5/31/17,21:41,12,,,
5/31/17 22:41,5/31/17,22:41,12,,,
5/31/17 23:41,5/31/17,23:41,12,,,
6/1/17 0:41,6/1/17,0:41,12,,,
6/1/17 1:41,6/1/17,1:41,12,,,
6/1/17 2:41,6/1/17,2:41,12,,,
6/1/17 3:41,6/1/17,3:41,12,,,
6/1/17 4:41,6/1/17,4:41,12,,,
6/1/17 5:41,6/1/17,5:41,12,,,
6/1/17 6:41,6/1/17,6:41,12,,,
6/1/17 7:41,6/1/17,7:41,12,,,
6/1/17 8:41,6/1/17,8:41,12,,,
6/1/17 9:41,6/1/17,9:41,12,,,
6/1/17 10:41,6/1/17,10:41,12,,,
6/1/17 11:41,6/1/17,11:41,12,,,
6/1/17 12:41,6/1/17,12:41,12,,,
6/1/17 13:41,6/1/17,13:41,12,,,
6/1/17 14:41,6/1/17,14:41,12,,,
6/1/17 15:41,6/1/17,15:41,12,,,
6/1/17 16:41,6/1/17,16:41,12,,,
6/1/17 17:41,6/1/17,17:41,12,,,
6/1/17 18:41,6/1/17,18:41,12,,,
6/1/17 19:41,6/1/17,19:41,12,,,
6/1/17 20:41,6/1/17,20:41,12,,,
6/1/17 21:41,6/1/17,21:41,12,,,
6/1/17 22:41,6/1/17,22:41,12,,,
6/1/17 23:41,6/1/17,23:41,12,,,
6/2/17 0:41,6/2/17,0:41,12,,,
6/2/17 1:41,6/2/17,1:41,12,,,
6/2/17 2:41,6/2/17,2:41,12,,,
6/2/17 3:41,6/2/17,3:41,12,,,
6/2/17 4:41,6/2/17,4:41,12,,,
6/2/17 5:41,6/2/17,5:41,12,,,
6/2/17 6:41,6/2/17,6:41,12,,,
6/2/17 7:41,6/2/17,7:41,11.5,,,
6/2/17 8:41,6/2/17,8:41,11.5,,,
6/2/17 9:41,6/2/17,9:41,11.5,,,
6/2/17 10:41,6/2/17,10:41,11.5,,,
6/2/17 11:41,6/2/17,11:41,11.5,,,
6/2/17 12:41,6/2/17,12:41,11.5,,,
6/2/17 13:41,6/2/17,13:41,11.5,,,
6/2/17 14:41,6/2/17,14:41,11.5,,,
6/2/17 15:41,6/2/17,15:41,11.5,,,
6/2/17 16:41,6/2/17,16:41,11.5,,,
6/2/17 17:41,6/2/17,17:41,11.5,,,
6/2/17 18:41,6/2/17,18:41,11.5,,,
6/2/17 19:41,6/2/17,19:41,11.5,,,
6/2/17 20:41,6/2/17,20:41,11.5,,,
6/2/17 21:41,6/2/17,21:41,11.5,,,
6/2/17 22:41,6/2/17,22:41,11.5,,,
6/2/17 23:41,6/2/17,23:41,11.5,,,
6/3/17 0:41,6/3/17,0:41,11.5,,,
6/3/17 1:41,6/3/17,1:41,11.5,,,
6/3/17 2:41,6/3/17,2:41,11.5,,,
6/3/17 3:41,6/3/17,3:41,11.5,,,
6/3/17 4:41,6/3/17,4:41,11.5,,,
6/3/17 5:41,6/3/17,5:41,11.5,,,
6/3/17 6:41,6/3/17,6:41,11.5,,,
6/3/17 7:41,6/3/17,7:41,11.5,,,
6/3/17 8:41,6/3/17,8:41,11.5,,,
6/3/17 9:41,6/3/17,9:41,11.5,,,
6/3/17 10:41,6/3/17,10:41,11.5,,,
6/3/17 11:41,6/3/17,11:41,11.5,,,
6/3/17 12:41,6/3/17,12:41,11.5,,,
6/3/17 13:41,6/3/17,13:41,11.5,,,
6/3/17 14:41,6/3/17,14:41,11.5,,,
6/3/17 15:41,6/3/17,15:41,11.5,,,
6/3/17 16:41,6/3/17,16:41,11.5,,,
6/3/17 17:41,6/3/17,17:41,11.5,,,
6/3/17 18:41,6/3/17,18:41,11.5,,,
6/3/17 19:41,6/3/17,19:41,11.5,,,
6/3/17 20:41,6/3/17,20:41,11.5,,,
6/3/17 21:41,6/3/17,21:41,11.5,,,
6/3/17 22:41,6/3/17,22:41,11.5,,,
6/3/17 23:41,6/3/17,23:41,11.5,,,
6/4/17 0:41,6/4/17,0:41,12,,,
6/4/17 1:41,6/4/17,1:41,12,,,
6/4/17 2:41,6/4/17,2:41,12,,,
6/4/17 3:41,6/4/17,3:41,11.5,,,
6/4/17 4:41,6/4/17,4:41,11.5,,,
6/4/17 5:41,6/4/17,5:41,11.5,,,
6/4/17 6:41,6/4/17,6:41,11.5,,,
6/4/17 7:41,6/4/17,7:41,11.5,,,
6/4/17 8:41,6/4/17,8:41,11.5,,,
6/4/17 9:41,6/4/17,9:41,11.5,,,
6/4/17 10:41,6/4/17,10:41,11.5,,,
6/4/17 11:41,6/4/17,11:41,11.5,,,
6/4/17 12:41,6/4/17,12:41,11.5,,,
6/4/17 13:41,6/4/17,13:41,11.5,,,
6/4/17 14:41,6/4/17,14:41,11.5,,,
6/4/17 15:41,6/4/17,15:41,11.5,,,
6/4/17 16:41,6/4/17,16:41,11.5,,,
6/4/17 17:41,6/4/17,17:41,11.5,,,
6/4/17 18:41,6/4/17,18:41,11.5,,,
6/4/17 19:41,6/4/17,19:41,11.5,,,
6/4/17 20:41,6/4/17,20:41,12,,,
6/4/17 21:41,6/4/17,21:41,12,,,
6/4/17 22:41,6/4/17,22:41,12,,,
6/4/17 23:41,6/4/17,23:41,12,,,
6/5/17 0:41,6/5/17,0:41,12,,,
6/5/17 1:41,6/5/17,1:41,12,,,
6/5/17 2:41,6/5/17,2:41,12,,,
6/5/17 3:41,6/5/17,3:41,12,,,
6/5/17 4:41,6/5/17,4:41,12,,,
6/5/17 5:41,6/5/17,5:41,12,,,
6/5/17 6:41,6/5/17,6:41,12,,,
6/5/17 7:41,6/5/17,7:41,12,,,
6/5/17 8:41,6/5/17,8:41,12,,,
6/5/17 9:41,6/5/17,9:41,12,,,
6/5/17 10:41,6/5/17,10:41,12,,,
6/5/17 11:41,6/5/17,11:41,12,,,
6/5/17 12:41,6/5/17,12:41,12,,,
6/5/17 13:41,6/5/17,13:41,12,,,
6/5/17 14:41,6/5/17,14:41,12,,,
6/5/17 15:41,6/5/17,15:41,12,,,
6/5/17 16:41,6/5/17,16:41,12,,,
6/5/17 17:41,6/5/17,17:41,12,,,
6/5/17 18:41,6/5/17,18:41,12,,,
6/5/17 19:41,6/5/17,19:41,12.5,,,
6/5/17 20:41,6/5/17,20:41,12.5,,,
6/5/17 21:41,6/5/17,21:41,12.5,,,
6/5/17 22:41,6/5/17,22:41,12.5,,,
6/5/17 23:41,6/5/17,23:41,12.5,,,
6/6/17 0:41,6/6/17,0:41,12.5,,,
6/6/17 1:41,6/6/17,1:41,12.5,,,
6/6/17 2:41,6/6/17,2:41,12.5,,,
6/6/17 3:41,6/6/17,3:41,12.5,,,
6/6/17 4:41,6/6/17,4:41,12.5,,,
6/6/17 5:41,6/6/17,5:41,12.5,,,
6/6/17 6:41,6/6/17,6:41,12.5,,,
6/6/17 7:41,6/6/17,7:41,12.5,,,
6/6/17 8:41,6/6/17,8:41,12.5,,,
6/6/17 9:41,6/6/17,9:41,12,,,
6/6/17 10:41,6/6/17,10:41,12,,,
6/6/17 11:41,6/6/17,11:41,12,,,
6/6/17 12:41,6/6/17,12:41,12,,,
6/6/17 13:41,6/6/17,13:41,12,,,
6/6/17 14:41,6/6/17,14:41,12,,,
6/6/17 15:41,6/6/17,15:41,12,,,
6/6/17 16:41,6/6/17,16:41,12,,,
6/6/17 17:41,6/6/17,17:41,12,,,
6/6/17 18:41,6/6/17,18:41,12,,,
6/6/17 19:41,6/6/17,19:41,12,,,
6/6/17 20:41,6/6/17,20:41,12,,,
6/6/17 21:41,6/6/17,21:41,12,,,
6/6/17 22:41,6/6/17,22:41,12,,,
6/6/17 23:41,6/6/17,23:41,12,,,
6/7/17 0:41,6/7/17,0:41,12,,,
6/7/17 1:41,6/7/17,1:41,12,,,
6/7/17 2:41,6/7/17,2:41,12,,,
6/7/17 3:41,6/7/17,3:41,12,,,
6/7/17 4:41,6/7/17,4:41,12,,,
6/7/17 5:41,6/7/17,5:41,12,,,
6/7/17 6:41,6/7/17,6:41,12,,,
6/7/17 7:41,6/7/17,7:41,12,,,
6/7/17 8:41,6/7/17,8:41,12,,,
6/7/17 9:41,6/7/17,9:41,12,,,
6/7/17 10:41,6/7/17,10:41,12,,,
6/7/17 11:41,6/7/17,11:41,12,,,
6/7/17 12:41,6/7/17,12:41,12,,,
6/7/17 13:41,6/7/17,13:41,12,,,
6/7/17 14:41,6/7/17,14:41,12,,,
6/7/17 15:41,6/7/17,15:41,12,,,
6/7/17 16:41,6/7/17,16:41,11.5,,,
6/7/17 17:41,6/7/17,17:41,12,,,
6/7/17 18:41,6/7/17,18:41,12,,,
6/7/17 19:41,6/7/17,19:41,11.5,,,
6/7/17 20:41,6/7/17,20:41,12,,,
6/7/17 21:41,6/7/17,21:41,11.5,,,
6/7/17 22:41,6/7/17,22:41,11.5,,,
6/7/17 23:41,6/7/17,23:41,11.5,,,
6/8/17 0:41,6/8/17,0:41,11.5,,,
